filename;shelfCoord
57a538aa-5ab4-4215-943e-16882e13e904.jpg;0.33,0.53,0.75,0.98
d1561825-0d9c-4f51-8567-3b66bcee43c3.jpg;0.11,0.27,0.39,0.5,0.62,0.72,0.84,0.99
f2082e68-a59c-4c63-a318-3fb75775dc60.jpg;0.87,0.7,0.58,0.46,0.33,0.19
dd58c8ea-b4c7-4d01-b149-562f1a7f478f.jpg;0.85,0.72,0.62,0.5,0.38,0.25,0.13
0d21a655-85a6-4539-9ad9-889f95b32bb4.jpg;0.95,0.78,0.65,0.54,0.41,0.27,0.13
13aad623-e1d1-4bdb-9799-14eaff2e512a.jpg;0.99,0.75,0.57,0.41,0.26,0.09
a00db142-0e5f-4be3-aad7-08373635ea40.jpg;0.94,0.78,0.67,0.58,0.48,0.37,0.26,0.13
185b7662-812f-4fa8-ae72-080b2c6da1cb.jpg;0.97,0.73,0.55,0.36,0.19
cadba4eb-adf6-4358-8c04-16649e9b5b2d.jpg;0.98,0.84,0.74,0.67,0.57,0.47,0.37,0.26,0.13
f12d2a2d-629c-4a64-94fe-8e0095141bc6.jpg;0.97,0.82,0.67,0.51,0.36,0.24,0.13
412a766a-20fe-475e-812f-dbb581674c05.jpg;0.98,0.85,0.69,0.55,0.44,0.36,0.25,0.16
5d869065-2e4a-4e5e-8a16-b2b11b1ddac7.jpg;0.98,0.76,0.58,0.45,0.29,0.15
93c7da63-ee7c-4d83-92a3-294e497a18b4.jpg;0.92,0.74,0.57,0.48,0.39,0.25,0.12
722c6dfd-229a-4c53-8a58-d4bedbf7a5e6.jpg;0.85,0.67,0.5,0.38,0.23,0.1
2d69bfce-fa2a-4ccf-9edf-0e6b25380230.jpg;0.88,0.73,0.62,0.53,0.46,0.33,0.22
3bb440a1-52a7-468c-89dd-8b0d8e3c8f7e.jpg;0.9,0.74,0.6,0.48,0.36,0.28,0.19
76ecb7a6-c601-486d-b95a-a223a4ea3621.jpg;0.87,0.71,0.57,0.44,0.34,0.25,0.16
2abb36ec-2182-466c-ac7c-7f13dcdd4523.jpg;0.94,0.77,0.65,0.53,0.43,0.29,0.2,0.13
b568dd73-9e8d-47e4-8ef7-3d176526c9dc.jpg;0.82,0.63,0.51,0.39,0.31,0.2,0.11
93d9b23b-f756-4f35-9707-838f187fcde9.jpg;0.83,0.7,0.59,0.5,0.39,0.3,0.2,0.1
8c7a23d6-b300-41d7-845d-7612d7c239f2.jpg;0.85,0.68,0.55,0.46,0.35,0.25,0.16,0.06
26e1f0a8-e96a-45a1-b9e8-e4ee382df104.jpg;1.0,0.86,0.75,0.62,0.49,0.36,0.24,0.13
15d2ff8f-f214-4df4-bed8-fbfe1cdff2bb.jpg;0.82,0.62,0.46,0.32,0.16
e78581ce-a290-460a-8004-eb4760ae7fe5.jpg;0.89,0.75,0.56,0.43,0.27,0.14
439ef345-0f0d-4d4e-9c9f-a60da22aae56.jpg;0.84,0.65,0.49,0.34,0.15
759208bb-8b16-4993-8ca4-745f4e379b39.jpg;0.98,0.85,0.7,0.57,0.39,0.22
c71ba81f-d558-482d-9ef2-e1c443e0bd45.jpg;0.88,0.76,0.62,0.5,0.39,0.27,0.16
fec5a883-9dfc-4728-a4db-b96f2131bdf3.jpg;0.86,0.69,0.51,0.34,0.13
15133516-1c78-4beb-bef1-ada123f4421c.jpg;0.86,0.72,0.6,0.49,0.38,0.26,0.14
704a9cd5-8c50-4933-bea3-67b9ab9e51dc.jpg;0.94,0.74,0.6,0.44,0.32,0.2,0.09
c71dc901-d87a-4ff6-a32d-31b2e7b438d6.jpg;0.97,0.8,0.66,0.54,0.42,0.31,0.16
499a3a71-5625-4bd0-9675-ac738b134fb9.jpg;0.89,0.73,0.61,0.52,0.42,0.32,0.23
1235ebe7-df3d-45ce-961f-fdd7fd5c438b.jpg;0.89,0.74,0.63,0.52,0.39,0.27,0.14
e7fb0b24-8cb1-423f-b9b3-fa42c4b697aa.jpg;0.15,0.34,0.55,0.71,0.96
192b1922-5fdb-4efc-83d8-34b09dcc8a74.jpg;0.99,0.35,0.19
b52d06c9-c033-48b0-8817-9837543534bc.jpg;0.99,0.78,0.61,0.44,0.27,0.1
f7f53042-0b78-4d65-835e-fba513b64d4c.jpg;0.98,0.74,0.59,0.44,0.31,0.18
e2513eb0-1868-4541-ae22-34639498ebcd.jpg;0.96,0.81,0.68,0.54,0.39,0.25,0.11
d5429472-3ff4-4261-a7af-5e30ad1d0ef9.jpg;0.96,0.81,0.65,0.49,0.38,0.26,0.14
4184659d-3285-439c-a964-4e99726ff623.jpg;0.94,0.71,0.55,0.35,0.18
a37dc644-84cc-4785-b89c-b6abfe2d3a48.jpg;0.98,0.77,0.64,0.51,0.38,0.23
30a222b8-7146-411d-a242-3f9313871948.jpg;0.95,0.79,0.67,0.55,0.44,0.33,0.24,0.12
c4d9641f-3fe6-4bda-aa58-a187538954dc.jpg;0.96,0.77,0.59,0.39,0.19
9a8d9d1f-e11f-498d-8dd1-845f42de902d.jpg;0.96,0.78,0.63,0.54,0.4,0.27,0.14
ec80484d-c702-47b8-ba2a-02a9b21ccc18.jpg;0.93,0.78,0.64,0.52,0.39,0.25,0.11
ac031647-aaf7-49dd-8434-b5abfc1abcbd.jpg;0.26,0.58,0.96
eced2197-fcd3-465c-aabe-9b1b15fcad45.jpg;0.12,0.22,0.33,0.44,0.56,0.67,0.76,0.88,0.98
6868b93b-0f28-4857-8db6-2141800ff13f.jpg;0.16,0.43,0.62,0.81,0.96
65eaf117-60f1-419b-8bd3-5171b066234d.jpg;0.18,0.32,0.44,0.56,0.7,0.8,0.94
80d319d9-eb25-473c-b0a3-c92530487e8b.jpg;0.13,0.27,0.39,0.49,0.63,0.79,0.97
0b5083ee-d4af-4157-b903-03a3ae9d65ce.jpg;0.93,0.74,0.6,0.51,0.39,0.29,0.18
28e5e48e-cc07-4650-8712-67858793decb.jpg;0.97,0.78,0.65,0.54,0.43,0.3,0.19
ac2dd740-90c6-4cd9-8892-1fed56e0af18.jpg;0.95,0.76,0.61,0.51,0.39,0.28,0.18
a9d2c739-a1bc-4d53-ac16-3fcc3a5732d4.jpg;0.82,0.66,0.53,0.42,0.34,0.23,0.1
8133058c-0429-4245-9c0e-c550046cb192.jpg;0.97,0.78,0.61,0.46,0.32,0.22,0.13
f4264f2f-8f59-48a3-ba6f-f446b03d9603.jpg;0.89,0.72,0.57,0.44,0.31,0.23
9414d264-b41d-42e6-bf0d-b3efc19a6aeb.jpg;0.92,0.71,0.55,0.41,0.27,0.16
d2845b4e-b861-43de-89a6-b3a94bdd7eee.jpg;0.94,0.72,0.56,0.4,0.26,0.15
a524133c-3ea9-477f-ac54-36b4cf5a562d.jpg;0.98,0.8,0.65,0.49,0.31,0.16
c3af1a54-6e3b-4186-85a7-52e7f2b156a9.jpg;0.98,0.8,0.64,0.5,0.37,0.26,0.14
ddbf6ed2-3fe7-4090-b33a-6d6d8a05d1de.jpg;0.98,0.81,0.66,0.51,0.37,0.24,0.13
e5e57a69-6bec-496b-9b44-514f2adbd2f4.jpg;0.98,0.81,0.68,0.53,0.39,0.27,0.14
e5e15946-5fab-498f-bc5e-66f28a7b5077.jpg;0.99,0.69,0.54,0.37,0.19
7cb67a98-d30b-4aaf-9023-0b2ae6b28458.jpg;0.96,0.67,0.52,0.36,0.19
04721747-7930-4022-921c-9df6c5d62d67.jpg;0.14,0.33,0.49,0.63,0.83,0.98
f8f96d3c-d5a9-44e0-a9a5-e1b580f8bd46.jpg;0.13,0.3,0.47,0.62,0.79,0.97
efea1fec-be14-4cf7-8393-5585443590fe.jpg;0.17,0.29,0.42,0.58,0.78,0.97
fb7207cb-463f-4d0e-810c-880efb657fa8.jpg;0.93,0.77,0.64,0.52,0.42,0.29,0.18
4c9ec913-9025-43f3-8412-95d5cb540512.jpg;0.89,0.75,0.64,0.54,0.45,0.38,0.31,0.24
5d78a1c4-b863-4a73-80ff-f2b6d4862aa3.jpg;0.93,0.81,0.67,0.53,0.39,0.27,0.13
ba9b084c-6c19-4509-a70c-45d9d52ef64b.jpg;0.98,0.86,0.7,0.54,0.36,0.19
ad3cd84c-900b-48b4-b620-de58c58696e0.jpg;0.98,0.77,0.69,0.58,0.45,0.36,0.26,0.14
ebc6d2d6-919c-49be-b95e-cd4da06e9436.jpg;0.96,0.81,0.66,0.51,0.34,0.2
135af1ef-5b89-4411-ae4b-83dd07f806af.jpg;0.97,0.75,0.57,0.35,0.14
0b669156-34dd-4eb9-9297-4b0518e672f2.jpg;0.98,0.77,0.61,0.45,0.29,0.14
53a35521-c317-4bdf-a2a8-1b17c595a9ce.jpg;0.96,0.76,0.62,0.44,0.3,0.15
b040e9ec-f68e-4ec2-9846-92edce912570.jpg;0.94,0.7,0.48,0.31,0.14
115651e6-4e66-4371-b887-e183952374d5.jpg;0.98,0.7,0.5,0.33,0.16
f1b1e2be-e8bb-4f93-880f-99a0f6df26c5.jpg;0.13,0.31,0.43,0.56,0.74,0.95
bdf3a14a-2ec7-4c84-93c1-7eba94af422e.jpg;0.96,0.76,0.58,0.43,0.32,0.22,0.11
52de290e-8280-484c-a5bf-bbfcc39d9558.jpg;0.95,0.77,0.62,0.44,0.29,0.15
2f373e1f-6126-4788-a0c3-6322c06d9b2a.jpg;0.98,0.79,0.65,0.54,0.4,0.29,0.16
6d6d9467-5008-42d0-b1dc-a577a1a84c1b.jpg;0.93,0.22
f40e1e54-fcc3-4da2-ab15-b0e2584bd4de.jpg;0.99,0.78,0.63,0.46,0.32,0.18
7c1bd561-1127-403d-99c6-fa06808ea62d.jpg;0.93,0.78,0.62,0.47,0.34,0.19
0af2c605-621e-466d-9134-51addde926f5.jpg;0.94,0.79,0.63,0.47,0.32,0.18
baf0fb6d-d430-4b36-aefd-f218b18823cb.jpg;0.94,0.79,0.63,0.48,0.34,0.17
2d1aa8f9-6424-494a-9599-e28670b1e536.jpg;0.14,0.29,0.45,0.62,0.8,0.96
cc605a91-c5f0-4869-aff1-aa194dc44a63.jpg;0.14,0.31,0.46,0.63,0.8,0.98
ef9a341b-9661-4751-a525-f69b5afb1723.jpg;0.15,0.28,0.42,0.55,0.68,0.83,0.98
f803af0f-2800-4662-b978-b20bc5ddc277.jpg;0.94,0.69,0.52,0.28
fb4b9fd2-a973-4a4b-af6f-b20f8aca0c20.jpg;0.95,0.77,0.61,0.46,0.31,0.16
56d6b3a5-22a4-4a75-a0a2-e40fa98f26cc.jpg;0.96,0.78,0.64,0.52,0.4,0.13
49f84949-c476-4d90-ae8c-55c879423aa9.jpg;0.95,0.76,0.57,0.41,0.26,0.12
124901be-75ee-4253-8d18-fb23c4663678.jpg;0.96,0.81,0.68,0.53,0.39,0.26,0.15
350da087-75df-4a17-b7da-db123e885f26.jpg;0.94,0.78,0.64,0.49,0.35,0.19
8f39fc0a-e672-4f7f-b241-1cd6e63cd615.jpg;0.95,0.78,0.65,0.56,0.41,0.31,0.19
95a4669d-35f7-4191-824b-eb77612b54f3.jpg;0.97,0.81,0.66,0.51,0.38,0.25,0.15
fcdcc7bc-8c13-403e-820a-5c7ab1a95b73.jpg;0.95,0.77,0.58,0.39,0.21
e09ffe20-bf8f-4384-8995-be34ccfd6e92.jpg;0.93,0.76,0.59,0.45,0.29,0.17
55872fba-8d8f-4992-95da-b69b2338ba57.jpg;0.92,0.79,0.67,0.56,0.45,0.33,0.23,0.12
b3613f48-7b34-4427-8666-89394260d2d5.jpg;0.29,0.89
b3a3e44b-2009-4bcb-8800-9b2d859b45b7.jpg;0.23,0.38,0.51,0.63,0.77,0.96
1144a735-15f3-4d43-8897-5c04f02debb7.jpg;0.97,0.82,0.69,0.59,0.49,0.37,0.27,0.15
7d7dc54c-def5-4552-819e-1441363fc65b.jpg;0.17,0.34,0.53,0.74,0.98
96673325-50d1-4de6-b3da-b305aabc528c.jpg;0.2,0.36,0.53,0.7,0.84,1.0
5aebead6-a37d-4e31-9f77-32ff825ff3fb.jpg;0.18,0.31,0.43,0.55,0.69,0.82,0.99
ef29bec0-5483-4712-b13d-e6ba32803f3a.jpg;0.98,0.78,0.61,0.44,0.31,0.16
232c63bd-26d6-41b9-824e-0beeffde5d79.jpg;0.23,0.92
ca99dacb-07cc-4353-9754-5a789ceea028.jpg;0.98,0.79,0.6,0.45,0.3,0.16
e5f565bf-0213-44e5-87ce-6a403cc4c150.jpg;0.97,0.8,0.65,0.52,0.39,0.26,0.12
27e72b23-b06c-4f96-9ab5-7833167c99f0.jpg;0.37,0.95
a1a846f3-844c-4abc-b16b-d9b2b747a6ce.jpg;0.18,0.35,0.49,0.64,0.79,0.99
73574878-adac-4a82-8290-54fa4fd96c9b.jpg;0.07,0.16,0.27,0.39,0.51,0.64,0.75,0.96
cdb91a39-264d-4d73-b009-6cfa37f56a7c.jpg;0.13,0.25,0.35,0.46,0.55,0.67,0.82,0.98
ee54bf5b-9b5d-4ad9-963b-108cd4578468.jpg;0.98,0.77,0.57,0.38,0.2
27adf65d-b5a3-42bd-b313-d0c0a1357042.jpg;0.99,0.81,0.69,0.56,0.43,0.32,0.17
4027e5ee-72e9-47b6-a5a4-f6377ad1cb3a.jpg;0.94,0.76,0.63,0.51,0.39,0.27,0.12
1ba2ed77-e69a-4dcb-9b89-597de4a6ecec.jpg;0.83,0.69,0.55,0.45,0.34,0.22,0.09
ec6cecdf-414c-4ddf-b438-5edfd21ec80c.jpg;0.27,0.44,0.62,0.77,0.92
42e43035-eab1-43cf-9f79-26f36592694b.jpg;0.16,0.27,0.4,0.53,0.63,0.78,0.91
c1bb9d97-6745-4e6b-939c-b50665bc9abe.jpg;0.96,0.7,0.56,0.36,0.18
5a3cfcab-59a1-4563-93b4-ea51efa58ee4.jpg;0.94,0.77,0.66,0.55,0.42,0.3,0.17
5900c6bd-7605-4471-843b-fe21c37cb087.jpg;0.96,0.85,0.74,0.62,0.5,0.39,0.26,0.15
85250827-438d-4f66-b135-f8fcbafab578.jpg;0.97,0.73,0.57,0.36,0.17
f4c37806-bc71-47df-ad9d-fa48772009e2.jpg;0.96,0.78,0.65,0.52,0.41,0.28,0.13
514b94da-02a6-4317-8f90-421d6142c6d8.jpg;0.99,0.82,0.59,0.38,0.19
4381a231-28ef-426f-8ff4-25b3066d1c8b.jpg;0.99,0.79,0.68,0.54,0.42,0.28,0.18
cd646df5-92f2-4592-97af-0edfee336702.jpg;0.98,0.72,0.53,0.34,0.14
c26e6a6e-7e2d-44f2-b15b-97806060c946.jpg;0.89,0.72,0.35,0.15
db796cbf-25fa-4579-ac90-f41778adcb4a.jpg;0.97,0.82,0.67,0.52,0.35,0.18
aaf97b7f-37c0-49af-9c04-80ee78f05da8.jpg;0.95,0.81,0.71,0.61,0.5,0.36,0.25,0.15
01c1964e-7257-415e-9b98-f0ccba5c5934.jpg;0.98,0.77,0.62,0.53,0.41,0.29,0.19,0.12
715ee18a-1c0a-47d1-84ce-2bc685f825b2.jpg;0.93,0.66,0.51,0.36,0.13
00d79fbd-1d37-451f-8243-f62972af13b3.jpg;0.96,0.75,0.52,0.28
cd5c2c14-5a4c-46ba-86c0-aee6c1db97bd.jpg;0.94,0.71,0.52,0.33,0.15
ab772b04-8bde-4563-8e68-b5ec015e6b2b.jpg;0.91,0.72,0.53,0.36,0.17
724af5c3-4ec6-4cd9-9fc1-29b951e2a0f6.jpg;0.93,0.77,0.61,0.47,0.31,0.18
552f4dac-f530-443d-815f-860cf7534326.jpg;0.89,0.71,0.53,0.36,0.19
a79daf20-663b-4f70-b913-d8aff9a74cfa.jpg;0.96,0.8,0.65,0.51,0.35,0.2
683e5da8-1d00-4b90-86e0-fa2ddf61d7cd.jpg;0.98,0.79,0.65,0.53,0.41,0.28,0.15
a9d6621b-c1a3-4590-9524-455dd0e8ddc2.jpg;0.95,0.8,0.65,0.54,0.43,0.3,0.19
363f9563-53fd-4956-924b-9a39bdb28050.jpg;0.18,0.28,0.39,0.53,0.66,0.87
6e71da72-5301-4456-9ebf-7c48327b4ac2.jpg;0.97,0.8,0.69,0.58,0.48,0.38,0.27
f847bac2-18e9-447f-bea9-3a0139ba8df4.jpg;0.95,0.72,0.58,0.43,0.3,0.17
f28052d1-eba7-427c-a5fe-d54ce994a5ae.jpg;0.22,0.44,0.67,0.94
0aff23d4-15d8-4203-968a-6ca275048bf5.jpg;0.2,0.45,0.69,0.94
b287c405-0c8a-40fd-a86d-afae1883275e.jpg;0.17,0.34,0.48,0.62,0.78,0.97
439b33b7-904e-441d-b711-89589648eb81.jpg;0.14,0.26,0.39,0.5,0.62,0.75,0.95
c938f6b1-e7ce-4004-9872-9d0ff09103e5.jpg;0.13,0.25,0.37,0.48,0.62,0.74,0.95
549053b2-f079-419b-ba42-e7831ede8f90.jpg;0.99,0.83,0.69,0.53,0.4,0.28,0.15
9bf1c79c-737c-4a3c-9be5-2a75c3f6bd26.jpg;0.89,0.7,0.55,0.38,0.24,0.09
745909d0-b3ba-40cb-bf97-477d8007e052.jpg;0.97,0.78,0.64,0.51,0.37,0.29,0.23,0.15
010afae1-445b-428d-b454-ab34297bc169.jpg;0.92,0.75,0.62,0.49,0.37,0.25,0.11
56bc254f-c48c-4222-9785-d21ec673620f.jpg;0.98,0.77,0.59,0.45,0.28
7b5f2cfc-aefb-4b47-91e2-6a4da82a20ed.jpg;0.91,0.71,0.54,0.4,0.28,0.17
554b68d8-7f2c-42b7-801d-ca83324a6726.jpg;0.17,0.28,0.41,0.5,0.62,0.72,0.82
9696411c-7686-4aa2-9526-206e9abe22f7.jpg;0.1,0.22,0.34,0.47,0.59,0.73,0.85,0.99
d7cc219f-7919-4afc-a57a-95f5f0069b9f.jpg;1.0
9f5665e0-ba91-4ecd-bbaf-3dcad4edb472.jpg;0.95,0.61,0.33
4f62e725-16d5-4d3f-a736-dcc1c98e2a2a.jpg;0.93,0.76,0.68,0.56,0.45,0.33,0.16
0a2c01a5-ca7d-4463-b21a-e618d5d21b4d.jpg;0.96,0.76,0.59,0.45,0.31,0.16
7b4c932b-ff85-42e6-a3c8-55938017d767.jpg;0.96,0.77,0.59
cba7953b-7bd8-45a9-8161-fe6661301f91.jpg;0.84,0.64,0.53,0.41,0.32,0.24,0.19,0.12
9c8c0b93-2050-4486-89d4-b43742f296ab.jpg;0.99,0.81,0.62,0.47,0.3,0.15
0ed73693-d095-4bbc-89ce-2e427632b09a.jpg;0.11,0.23,0.39,0.57,0.78,0.99
b7083924-f8f0-4993-a5c8-38c5a2f658f3.jpg;0.89,0.72,0.6,0.49,0.38,0.26,0.15
52fa436c-7729-4f26-b857-4e1e58cbf6b5.jpg;0.97,0.79,0.66,0.49,0.36,0.2
db3bd16d-1fea-446f-812d-4d32cdd48eb8.jpg;0.95,0.79,0.69,0.57,0.45,0.32,0.19
6933bbc7-5420-4cef-b259-8a8512838b49.jpg;0.93,0.74,0.61,0.47,0.31,0.15
b3fb2317-23b0-44ba-888d-e6203bb5a7be.jpg;0.96,0.77,0.65,0.52,0.41,0.31,0.15
e697d2f4-1b62-4dcf-974a-e5531f33d3a0.jpg;0.95,0.79,0.64,0.48,0.35,0.19
b208e517-eca9-4cac-8a9d-11a4e4635454.jpg;0.97,0.77,0.64,0.5,0.41,0.29,0.18
4ab7eb20-93a5-4cd0-80c1-f452d2c95929.jpg;0.97,0.78,0.69,0.58,0.49,0.39,0.28
24e59782-56cf-40ad-a91a-0e00f51fa83b.jpg;0.97,0.76,0.64,0.52,0.39,0.29,0.16
ca99f7bc-d786-4968-bc38-3a605cd98445.jpg;0.96,0.74,0.6,0.47,0.33,0.2
e2130d5c-ea4b-4bd2-bc93-662a280292a5.jpg;0.94,0.74,0.56,0.42,0.3,0.2,0.09
195614b4-ea5d-4754-be33-15bad57cd1f0.jpg;0.87,0.75,0.65,0.5,0.38,0.26,0.13
0830e139-c806-4371-bb2c-0a3141537f5f.jpg;0.84,0.71,0.56,0.46,0.33,0.22,0.1
7748eda5-a36a-442d-93e8-9760a991313d.jpg;0.19,0.35,0.5,0.64,0.79,0.97
1f845ab0-24f9-490e-baa4-326d3946ba0f.jpg;0.14,0.29,0.42,0.52,0.64,0.79,1.0
566aa7dd-2ca3-40c0-89ad-698219d58cf8.jpg;0.11,0.28,0.45,0.58,0.75,0.97
f61f875e-ce40-4a7e-93a0-dfacd312cd72.jpg;0.1,0.23,0.34,0.46,0.61,0.77,0.97
c2b80581-9a7f-4ee2-aa6b-0bea0a044945.jpg;0.98,0.84,0.71,0.57,0.42,0.3,0.17
a810e87a-9c01-4e7e-b945-801397738e2b.jpg;0.94,0.77,0.66,0.55,0.42,0.3,0.16
2fbb4288-436b-41aa-b48f-55a5bd179da5.jpg;0.88,0.67,0.54,0.34,0.16
d9d3d16c-7d49-41c4-9258-4f237c61e2e7.jpg;0.92,0.72,0.57,0.36,0.19
d4942659-f0ae-43ef-bce6-5ff5fbba1c34.jpg;0.94,0.73,0.61,0.47,0.33,0.18
fd874371-6d75-4c78-ac50-4b3e716d1a86.jpg;0.99,0.78,0.64,0.53,0.4,0.28,0.14
68987ce0-bb25-4e33-8f3a-ce14acbaa3a4.jpg;0.93,0.74,0.6,0.44,0.28,0.11
37271ed6-2d21-4c91-811c-2f993bd0f80b.jpg;0.92,0.73,0.61,0.48,0.34,0.2
b5ed74cd-5013-464a-a2d7-779f1154c83c.jpg;0.96,0.63,0.31
ddc13560-193a-4411-afcf-4725c5af7a16.jpg;0.95,0.69,0.52,0.36,0.17
0b717565-c8e8-4d63-8e02-6f94ee7843b5.jpg;0.99,0.82,0.66,0.54,0.41,0.28,0.15
3663e691-70f0-4c16-bb1a-d8ae1548aaf2.jpg;0.95,0.75,0.61,0.47,0.36,0.25,0.16
e29ab858-a27f-4219-bc53-5fd3b87288ee.jpg;0.94,0.79,0.65,0.52,0.39,0.23,0.13
0ef8f467-183d-41e7-ba99-772810a9cd1c.jpg;0.88,0.67,0.55,0.45,0.35,0.27,0.19
d2db9e4c-f26f-433f-910f-f43dd031c2cc.jpg;0.98,0.76,0.56,0.36,0.14
4f8c4636-34ed-4c5d-a30a-a79fa70f857b.jpg;0.97,0.77,0.61,0.44,0.29,0.12
484fcc3c-cc47-4d02-93ff-dc0a091b1153.jpg;0.92,0.75,0.61,0.53,0.42,0.31,0.21,0.1
0367723b-39cf-4646-9ae7-e9d5c1e72b06.jpg;0.91,0.75,0.63,0.5,0.38,0.24,0.09
0336fee8-315c-41af-bfc8-b107a3738c42.jpg;0.98,0.79,0.64,0.49,0.36,0.25,0.12
dcc35e39-1995-4f67-946a-7682e7adb426.jpg;0.98,0.78,0.56,0.34,0.13
e3073544-3542-497f-b091-fd4b28f7589a.jpg;0.99,0.75,0.56,0.37,0.14
dfd990d3-8eb4-493e-8109-e920ee2e53da.jpg;0.98,0.79,0.58,0.35,0.22,0.09
09eb4e66-b5b3-461f-a59b-8f705cb8cb6b.jpg;1.0,0.75,0.49,0.31,0.2
027347a3-81ba-4a85-9521-f1c48770ff58.jpg;0.97,0.79,0.59,0.47,0.37,0.25
03bd9cf1-1377-49e8-bbd8-e50f31d33f1f.jpg;0.95,0.76,0.66,0.56,0.45,0.36,0.23
0701d2d1-93d9-4440-bc5e-43c020823821.jpg;0.95,0.75,0.56,0.4,0.23
7760b924-7a32-46f5-ad28-a0a17b607aac.jpg;0.93,0.69,0.53,0.36,0.17
f8ed6b3b-6fea-43f8-a29c-724081d8d455.jpg;0.93,0.74,0.59,0.44,0.3,0.16
e95892ab-5489-41f7-ad6c-06c062d6ad34.jpg;0.94,0.68,0.53,0.35,0.17
8d5b8929-1f0a-4fb5-a13a-0a5635b36300.jpg;0.94,0.75,0.62,0.5,0.39,0.27,0.16
a3d71139-45e4-451c-928c-02750b692931.jpg;0.93,0.71,0.55,0.42,0.27,0.13
8fea55de-77bc-4413-98c1-da9668228629.jpg;0.94,0.74,0.61,0.49,0.38,0.26,0.14
f086a2b2-2c13-4c86-86ea-91e29dc27cdf.jpg;0.92,0.68,0.56,0.44,0.31,0.15
1c615fa1-a86d-4d46-b5f9-57349028ea7a.jpg;0.9,0.7,0.59,0.44,0.32,0.16
0c2b1cfd-d642-468a-8759-b414169b16cd.jpg;0.83,0.62,0.51,0.43,0.32,0.21,0.12
5a7489ae-9c53-4e36-b255-deb77fe88e3f.jpg;0.84,0.66,0.55,0.43,0.33,0.22,0.14
5449a4f7-56e0-45da-9bfd-adb896d99d98.jpg;0.93,0.65,0.48,0.29,0.15
50583bd0-d073-4245-9113-06de4aa9d532.jpg;0.96,0.78,0.63,0.47,0.35,0.24,0.12
ed06cbc3-7176-41bd-a9d3-dd4c4968c8db.jpg;0.86,0.7,0.57,0.46,0.35,0.23,0.11
70619a14-6d38-4b0a-bef9-9356768558a5.jpg;0.96,0.76,0.56,0.29,0.43,0.11
f7bae74d-ace8-4e15-a7d0-5ff5a405db2d.jpg;0.97,0.81,0.7,0.55,0.46,0.38,0.21
06b76486-e93e-4df1-bd48-e90414734121.jpg;0.96,0.78,0.62,0.47,0.32,0.18
32facc2f-1287-4204-89e9-f0546eb5ad83.jpg;0.87,0.71,0.54,0.42,0.29,0.18
31805140-498e-484c-aeb1-d817f99e7776.jpg;0.86,0.72,0.6,0.47,0.34,0.25,0.13
d09f978f-7cd6-4ecb-b09b-355e52ebe43c.jpg;0.95,0.7,0.5,0.31,0.13
3d164b2e-cf01-4730-9dc6-99394dec7dbe.jpg;0.71,0.46,0.22
e84f9542-de10-40f8-ac48-dc8aae398be6.jpg;0.9,0.77,0.68,0.52,0.4,0.27,0.11,0.01
fd8e28a3-626a-4bc3-85eb-294e61bcf559.jpg;0.89,0.76,0.64,0.51,0.4,0.3,0.18,0.09
a030febf-35f4-47dd-b02a-83659564b6de.jpg;0.98,0.27
429f2b55-cb48-4dfa-b02e-b5b7e73febbc.jpg;0.99,0.79,0.63,0.51,0.4,0.27,0.14
794fd896-bd3b-4565-969e-ffb56a71de4b.jpg;0.96,0.73,0.55,0.39,0.24,0.08
27ea55e4-c674-48ac-8b73-250127e9fa44.jpg;0.86,0.68,0.52,0.37,0.17
66764483-880d-46a1-a0d5-e7e1bb59bb73.jpg;0.19,0.38,0.56,0.77,0.96
7b6e3207-b3d6-455f-b06a-2d8f7aa56ee9.jpg;0.18,0.29,0.4,0.53,0.66,0.81,0.98
be4c7633-0547-4b1c-8eba-7df4463dd2ce.jpg;0.93,0.71,0.54,0.37,0.2
eac80608-1823-495f-9f6d-fdf3ba9be00a.jpg;0.93,0.72,0.47,0.31
045c9973-6eee-4329-bb89-e6fec312d59d.jpg;0.98,0.82,0.71,0.58,0.45,0.34,0.23,0.11
12efa4b1-b5ba-4d72-ae00-3207d84f7793.jpg;0.96,0.81,0.64,0.53,0.38,0.29,0.23,0.12
62b4323e-f18a-4c11-b9ca-ee0a969313c8.jpg;0.97,0.75,0.54,0.4,0.27,0.12
8f6b1e9c-2a19-4b74-b978-3149ae1c63a6.jpg;0.97,0.75,0.57,0.36,0.17
3b963425-45da-4c9f-8170-6d74a4059390.jpg;0.99,0.78,0.66,0.52,0.39,0.26,0.13
e46d8f46-d683-4445-9bfc-481cbb379f05.jpg;0.98,0.77,0.6,0.43,0.28,0.14
8a0f2585-de18-4cf5-ad99-7194c6f4bd76.jpg;0.9,0.71,0.54,0.36,0.24
51fddabb-c794-469c-9d37-6c8d082886ad.jpg;0.95,0.79,0.65,0.52,0.39,0.28,0.16
52bd7778-f166-4f1f-b6d3-ad26ab185886.jpg;0.98,0.8,0.64,0.48,0.32,0.15
3111aaea-95f7-431d-ad09-0ea9c634a427.jpg;0.96,0.82,0.71,0.59,0.47,0.35,0.23
da2413f7-0f95-47cf-9bbf-547eb3ad2aed.jpg;0.88,0.71,0.59,0.45,0.32,0.19
fb9d06a8-b049-482a-95ee-5c0afd2f53ce.jpg;0.94,0.82,0.7,0.58,0.47,0.34,0.22
